PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
0.679110245884264 -0.242847103480573 -1.22925275362878 -0.99385277925789 -1.14373097469622 0.436173044289969 0.931712761089459 -0.481919423573777 -1.76516742072604 -0.0100397746428976
0.424723914858882 0.219510808293391 -1.06551462813445 -0.890237017443237 -0.562655397611405 0.669037691931547 -0.10556450454597 -0.183204244709238 -1.70677512893243 -0.132066879055315
1.00912262458399 0.563055559524178 0.365151020056019 1.12332436384006 -1.15827821463181 1.39991615940192 -0.0525623548594382 -1.09440704361618 -1.37791152797367 0.0051403463049343
0.594000357640514 1.62793507973538 0.479490417182821 0.103191535128998 -0.246872335726371 0.69036645567746 -0.578462946966649 0.0316802541797838 -1.23993686311568 -0.10884530943536
1.29323730430197 0.628210789772061 -0.776765203899508 0.264950311107779 0.779834440788157 0.458931787679534 -0.398445211069964 -0.815311286228099 -1.01048096243427 0.0139875199591087
1.32032958635773 1.18779641726058 0.821342516966206 3.41932787165373 -1.59636574930311 2.79883984210903 0.223007346251943 -0.871028549643951 -0.890681771543051 0.00725755216085792
0.98373636099361 1.35006127287573 1.06945829458813 2.36769355294956 -2.11278601021178 2.57536744941221 -0.00771426192960497 -0.605528499147917 -0.803521371881373 -0.0742776739657974
0.879142323829812 0.784400622934994 -0.205067337456921 -0.470223138717657 -0.385878932955678 -0.166342248949337 0.273138949608571 -0.739862678098349 -1.35925413274128 0.0785450733579088
0.419898569890856 1.05503208110855 -1.38704005286308 -0.656782990468776 0.368320486532928 1.07346612752326 -0.908363941670548 0.396873010846278 -1.10826948409112 0.106374191393905
1.31124483250813 0.67278511497694 -0.275909487592758 0.408543374908246 -0.00935208192302991 0.703006472674583 -0.515661235855664 -0.621083692974482 -0.92398738931679 -0.0161892454389175
1.7517145015827 2.30613059679986 2.56681179838949 6.55956354925624 -3.90948837980567 6.70466207152726 0.901729459522793 -0.417746234714958 -0.432242296688275 -0.166734482524144
1.45861169220476 0.887336161779571 0.555758270127574 1.5236770894757 -1.04413660668579 0.923878071600141 -0.42043394024711 -0.86257742004696 -0.655100622598726 -0.110835539863621
0.671451173043448 0.552197503919468 -0.731185959812908 -0.789825102591846 -0.77768444640885 0.0773446462101736 0.58138589993174 -0.522365333059174 -1.24103585995923 0.0897887262138008
0.833031725489659 0.853264387838195 -0.412123800166808 -0.527971098548623 -0.127351593603298 0.198113695736227 -0.561314238071216 -0.239078401146555 -0.927700899365356 -0.0231484014692074
1.67497701138487 2.45527951591647 2.23628707210845 4.82839711684419 -3.22034506769349 4.99099204809719 1.52608274505692 0.413599439131625 -0.418735860808736 -0.105173760468193
2.1209161674963 0.990766158640436 -2.05810400207038 1.69226453496126 3.36179705280961 1.1253843395819 2.05766274771331 -0.404954451709219 -0.341501484728441 -0.137283125539821
2.02097578456083 0.832802800960678 -2.01221450998812 2.02346809653903 2.97953807628587 0.688095433758383 1.61751603438426 -0.708679785276828 -0.514320906174965 -0.16020117259006
1.27333404636905 2.36652840330638 1.80048974463243 -0.50685410540874 0.0844258970294479 -1.52865785459751 1.22343757065869 0.109485869313729 -1.13208778444268 -0.179717783138017
0.933627279715987 0.880547682924147 0.395647274754038 -0.0959359854390331 0.16189413848177 -0.322424471859331 -0.248261600083126 -0.914401008160697 -1.31762858136239 -0.197604543855145
1.41145284585832 2.41910724470358 1.94949006945552 -0.345216519596028 0.243311143320126 -1.58462387110613 1.0262222065636 -0.0786319708374202 -1.241834377042 -0.230689085739056
1.19288007231972 1.9594327350019 1.23952217983616 -0.334488413372661 0.188452540426275 -1.02822469638645 0.459861219475546 -0.271522178204559 -1.31096424532016 -0.191152633273853
1.23360337953702 1.20711427732993 0.621511141983277 -0.0976248469325522 0.028383641715 -0.674335628644383 0.203579756365043 -1.00652590718886 -1.58847804706934 -0.174050910552287
1.07639585608224 1.72421540940808 1.49285980604242 1.61655038587674 -2.00431057790309 1.56498768774513 1.06533325200288 -0.229714344992688 -0.876046208602564 -0.136673577484791
0.8179315800675 2.10185044973585 1.4565592046212 0.8693615054713 -1.05930124860907 1.04636091079768 0.376905744254814 0.223455896319226 -0.990591704525673 -0.174891741822861
0.919401597939363 1.06052964058032 0.780616846948881 0.567551894054339 -0.339622530714929 0.281234182550335 -0.07780835138236 -0.959907917057066 -1.15327201994607 -0.222924794755873
1.0154749927058 2.79733759930907 2.0062618236955 0.610917773417441 -0.81014907214842 0.276922262237533 0.783323430175636 0.465041219108048 -1.10897307467639 -0.20581547162349
1.46881981683567 3.23103843211229 2.39418907335641 -0.612641717670833 0.232619643635325 -1.96656881217119 1.43980498837933 0.529903574091538 -1.17683644709774 -0.188832730361469
0.968572719793922 2.36846915106743 1.03943774317512 -0.701795156628621 0.103336455954939 -0.902832010607936 0.661457227480915 0.363763747414331 -1.36140945078378 -0.198240665465951
-0.0698812345497665 1.16144489659367 -1.10406674039167 -1.04396197304338 -0.146268184907677 0.903888018659451 -1.01930682382325 0.395809375858999 -1.50932790462271 -0.190384384245921
1.14894273424602 1.73179100873857 0.990428210205751 1.03909367221068 -1.28881185107254 0.42089958338151 0.545494349193099 0.150789796222275 -0.688022480513337 -0.0838768241945927
1.47341078901056 2.85979579848778 2.35415918964649 -0.626889486673148 0.172768322605432 -1.90710793903675 1.50571938794131 0.586900311618815 -0.647442741811898 -0.0685476636327374
0.82882571201348 0.614743698914202 0.303766379046641 0.0499621498221149 0.131230893552411 -0.339238351666737 -0.294247506892571 -1.06602763403397 -0.930736700742587 -0.109481739998262
0.32136367987801 0.948655543697529 -0.53536072997016 -0.618419123916578 -0.0259852375564376 0.417504684153912 -0.764430917069634 -0.200800975866962 -1.03364054320145 -0.042034678481734
1.14895857876311 2.26738495858082 1.36218095962865 -0.466123750227968 0.173788530953475 -1.14212016440829 0.583931673516905 0.0142500216096131 -1.06242101085697 -0.0462997497926295
1.05456791992581 1.40802768798435 0.612348192869298 -0.150777964289173 0.211021887680039 -0.593273989929588 0.135620699416513 -0.704371697166506 -1.24679935021052 -0.0864369748646032
0.684892320864679 1.26190537458244 -0.311215708676195 -0.128634840110189 0.613685961765712 0.214268212550694 -0.284015525509442 -0.432716895155365 -1.35215101071756 -0.0986515969419249
0.669365832533426 1.01642994934537 -0.0644222300585888 -0.322401563995186 0.0381749546925678 -0.0186509350903959 -0.429804017800828 -0.704485457024007 -1.43278220528513 -0.0747554039120182
1.3526492368534 1.45383445397155 0.530623720897922 2.15823399717739 -1.09984180952189 1.05713025190231 0.89516259458963 -0.0142722065800493 -0.662288433135036 -0.0343183664774427
1.25625148508872 1.73699591863131 1.57240694182946 -0.225550170934275 0.209142817947796 -1.28083489933377 0.708437236999765 -0.253826711979237 -0.541452931553986 0.0625917862765911
0.959318934629178 0.543728142866459 0.490532044541359 -0.0133253356922089 0.105858517391549 -0.419280599998019 -0.0577965973793661 -1.06945864833126 -0.642532297506743 0.0209128492523693
0.717172374186211 0.445903178160895 -0.394937922764266 -0.493967751475433 -0.438866203631631 -0.0134235567544824 0.179487719608127 -0.647964172439906 -0.750415410263125 0.131168633832819
0.765614524348579 1.01699947369848 -0.0410066009445981 -0.362194301179635 -0.0403702359468591 -0.1081487385977 -0.321788798087715 -0.594817499782531 -0.8527769634072 0.126428537320236
0.787360964117862 2.08912140885487 1.37820225411318 1.56687863227616 -1.31671809495071 1.6358087171982 -0.0293081620711881 -0.324250634681154 -0.845590570039996 0.112151291844144
0.938120384242616 2.0323408566489 0.967757752059449 -0.354632041288343 0.204157636677517 -0.844305498255801 0.158994810610026 -0.302522083292853 -1.03610777162459 0.0874697586037895
0.809978634205768 2.17565359527046 0.874384172196065 -0.42584704805854 0.292221225693469 -0.692762375536848 -0.102655118054625 -0.116495333551835 -1.14848601925279 0.0491059968443497
-0.0559630147235772 1.83436663850635 -0.192501972570991 0.607943777247382 -1.13710466952781 2.33507750238891 -1.02916231917485 0.292641091621228 -1.1299436606822 0.0183278433200166
-0.501189963119301 1.89986571881029 -1.19664516153259 -1.01154998938797 0.498781603776858 1.32689705009453 -2.48804738680123 0.855609220570281 -1.16216243117063 -0.00529873622071247
-0.549909631478457 2.00397945342947 -1.18087313047281 -0.983754546441075 0.566380258123433 1.33250359809865 -2.6153007069421 0.844595143194948 -1.12136518830326 0.00226006393264124
1.47903215549499 0.176354251996425 -1.09897715185454 -0.66279639910755 -0.997568869791004 0.154051771496663 0.509763648394864 -0.58341430320281 -2.18693635309048 -0.0264868546362859
1.51362450893685 -0.115899627296907 -1.15147627939505 -0.67174909710283 -1.01591419537705 0.285122750020936 0.536644937977479 -0.804313397460691 -2.10501381853714 -0.0592401272392827
3.25987708736596 1.47453311684819 -4.18133644690971 3.77429533907491 6.43484190803536 2.1428365216252 3.53191715095619 -0.0150512453864806 -0.782386926548421 -0.6592481544277
3.77649402785076 2.4173481930026 -4.46113055003805 4.40229449990688 8.32246172241698 2.42274430085901 5.53839633147472 0.530008953028778 -0.530000577132618 -0.622846104410467
1.24553217706098 0.147362757427282 -1.19925009705947 0.0279143796964647 -1.05577260724401 -0.480279477020785 0.306082158398515 -0.172608669905139 -2.18849972822082 -0.0308455561186741
1.1154185570352 -0.302861782502325 -1.72341131314001 -1.07647334178 -1.60045443100632 0.397079910891868 1.22798654528884 -0.453019678420997 -2.06556174198304 -0.0272952480945499
1.49200405627877 0.637160534002328 -0.583032510580693 -0.969127939311722 -1.11128211421865 -0.259917439526049 1.25350508403447 0.0357134696168475 -1.95491322016082 -0.069849813437054
0.627198133966559 0.340360245170245 -1.57359455005328 -1.259596425195 -1.0002895645571 0.773402933907012 0.164869756887056 0.401680738090189 -1.78956374826453 0.0287009825770717
0.739011143312516 0.0483031235526007 -1.41227813493894 -1.06256412950748 -1.37286098569942 0.233278460443621 1.07467676000618 0.0401635400667221 -1.6765678657368 0.134843220528488
0.853206957614283 0.302615061450994 -1.01977601135255 0.246359209395743 -0.591906285175352 -0.489483899001683 0.351016305300349 -0.258843682420826 -1.57488663470725 0.169827231281827
1.16135617534854 0.547518322367635 -0.188978172910224 -0.133693643379424 -0.244550588708656 -0.175274749151703 -0.0490737669914408 -1.24606854971673 -1.44753958948976 0.2375611453084
0.885871582484408 0.238040068914635 -0.673300285569123 0.744542278847145 -0.392575149510304 -0.687068095333849 -0.46514861798061 -1.12289021996273 -1.68854872997726 0.303135575304095
1.00977414794413 0.375616228417297 -0.58003683518526 -0.0122467134813958 -0.317463870703153 -0.0331907278346853 -0.30260590922376 -1.34639807675817 -1.60825007768654 0.30255116396283
1.1370270780429 1.36813965563253 -0.0781600273341768 0.262981464267371 -0.0891089793248715 -0.965180069678871 0.549411374573636 -0.170738323072262 -1.43088091789605 0.255226660578742
0.849875179474955 0.388577001044619 -0.932019386901782 -0.563806135866464 -0.611012658547953 0.286424224576801 -0.0119558215026479 -0.810015531051649 -1.40208505634302 0.244281133153246
1.06712555279407 2.02262507890671 2.10238853699248 4.26818402262009 -3.41528262140198 4.7386221080792 0.0173950062050498 -0.616061646763904 -1.21946189224616 0.19145408774382
2.21152968313891 1.98559540812811 1.52471894501355 -0.338434749258508 0.146206967141487 -1.33901566494719 0.915463384832051 0.204468055850404 -1.37041070429152 -0.100149380956675
1.07239275052229 0.645319583724761 -0.891117209089578 -0.955236943802399 -0.60677886500553 0.217843189098255 0.961918282192208 0.348378454305834 -1.17295862016536 0.0503074621323509
0.294653293422603 0.501360143880208 -1.65044427362288 -1.3286242814091 -0.919606794289857 0.868828237587438 0.0359670122634518 0.412308084310385 -0.971361545954148 0.141002062470653
0.210330729267283 0.799377666381566 -1.51696764348245 -1.15622334396569 -0.713176087621236 0.806261359922713 -0.37127157946577 0.186046608700055 -0.966196127925593 0.165060305691757
0.133691889915588 0.993126547242977 -1.2985862569099 0.0742544136902448 -0.444590073531047 -0.203974227039237 -1.05482369959285 0.53774407421233 -1.19232058397944 0.187198935396549
0.477232800189372 0.508244901513799 -1.05671632088443 0.895973151391664 -0.592142032412982 -0.986031315166603 -0.645253013613039 -0.143752924388293 -1.41488757840186 0.23164859718711
0.586492986685073 0.873148397373101 -0.727840390857856 -0.0159095768807336 -0.0887673113268012 0.0571586330560318 -1.00339675193484 -0.606609171026626 -1.37246827915028 0.256895762225167
0.605846733920145 1.11556876063898 -0.783874767051367 -0.569480034661734 -0.311877954559636 0.144924519305239 -0.166544842381443 -0.132589317463739 -1.28425218078337 0.239049141422356
0.868731313763326 0.816166233725071 -0.480291296513874 -0.37319815728935 -0.212032767559163 0.107883822922344 -0.424479617272627 -0.774816945365984 -1.18033263189477 0.193777177835166
0.461813074086005 1.36435408629454 -0.951108364893356 -0.285762692616713 0.74825635011212 0.873515144728491 -1.61587692776597 0.0224814430198479 -1.05668210591889 0.13879890404582
2.33304590932094 1.49210738115241 0.456426507551158 0.355617255607481 0.943669456021673 -0.703831403882219 0.990154286728618 -0.0185452949269813 -0.922093070417275 -0.201187723266967
1.99015153163314 1.56373903164583 0.453692033295137 -0.383336043140985 0.0438105928357436 -0.841306919402124 1.47947601359528 0.223269345116012 -0.700666519373435 -0.143089209137164
0.637381682060362 0.709143870328131 -1.49234437590061 -1.17258184709542 -1.02455515582046 0.506306225296698 0.140927254732238 0.117143365248931 -0.348205751155387 -0.0478824956930037
